#,AI1,AI10,AI11,AI2,AI3,AI4,AI5,AI6,AI7,AI8,AI9,AN1,AN10,AN11,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,ANO,ARQ,ART,ATM,GTR,LOC,OBR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RA1,RA2,RA3,RA4,RA5,RA6,RA7
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"""Observacoes sociologicas sobre o vestuario masculino"", in:",Moda,Identidade de Genero,Comunicacao,,,,,,,"ALBERONI, Francesco.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Psicologia do Vestir. Lisboa: Assirio e Alvim, 2a ed, 1982.",Moda,Identidade de Genero,Comunicacao,,,,,,,"ALBERONI, Francesco.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Barbara, The Reversible World: Symbolic Inversion in Art and Society. Ithaca: Cornell University Press, 1978.",Moda,Identidade de Genero,Comunicacao,,,,,,,"BABCOCK,",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Sistema da Moda. Sao Paulo: Editora Universidade de Sao Paulo, 1979.",Moda,Identidade de Genero,Comunicacao,,,,,,,"BARTHES, Rolland.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Toda feita: o corpo e o genero das travestis. Rio de Janeiro: Garamond, 2004.",Moda,Identidade de Genero,Comunicacao,,,,,,,"BENEDETTI, Marcos Renato.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"A reinvencao do corpo: sexualidade e genero na experiencia transexual. Rio de Janeiro: Garamond, 2006.",Moda,Identidade de Genero,Comunicacao,,,,,,,"BENTO, Berenice.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Problemas de genero: Feminismo e subversao da identidade. Traducao: Renato Aguiar. 8a ed. Rio de Janeiro: Civilizacao Brasileira, 2015.",Moda,Identidade de Genero,Comunicacao,,,,,,,"BUTLER, Judith.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Abordagens da intimidade nos seculos XIV-XV, in: ARIES, P;",Moda,Identidade de Genero,Comunicacao,,,,,,,"BRAUNSTEIN, Philippc.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Historia da vida privada. Sao Paulo: Cia. das Letras, 1990.",Moda,Identidade de Genero,Comunicacao,,,,,,,"DUBY, G.",,,,,,
60,UnB,,,,,,,,,,,Taya Carneiro Silva De Queiroz,,,,,,,,,,,2017,http://www.compos.org.br/data/arquivos_2017/trabalhos_arquivo_IDTL3CNK668R0TI6I41E_26_5722_21_02_2017_11_39_46.pdf,Alguns aspectos dos usos da moda na comunicação da identidade de gênero de travestis e mulheres transexuais ,,CONSUMOS E PROCESSOS DE COMUNICAÇÃO,SÃO PAULO/SP,"Historia Social da Moda. Sao Paulo: Editora Senac, 2008.",Moda,Identidade de Genero,Comunicacao,,,,,,,"CALANCA, Daniela.",,,,,,
