#,AI1,AI10,AI11,AI2,AI3,AI4,AI5,AI6,AI7,AI8,AI9,AN1,AN10,AN11,AN2,AN3,AN4,AN5,AN6,AN7,AN8,AN9,ANO,ARQ,ART,ATM,GTR,LOC,OBR,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RA1,RA2,RA3,RA4,RA5,RA6,RA7
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Paulo Vicente & SILVA, Ygor Morais da. Millenia. Rio de Janeiro: GSA, 1995.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"ALVES,",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"A Galaxia de Lucas de Guerra nas Estrelas ao ethos virtualizado. Trabalho apresentado ao NP08 - Comunicacao e Novas Tecnologias. V Encontro dos Nucleos de Pesquisa da Intercom. Rio de Janeiro: UERJ, 2005.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"ANDRADE, Luiz Adolfo de.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,Can A Table Stand On One Leg? Critical and Ludological Thoughts on Star Wars: Galaxies. 2005. Disponivel em: http//www.gamestudies.org/0501/burke/,RPG,jogo eletronico,corpo,Star Wars,,,,,,"BURKE, Thymothi.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Roland & MARTY, Eric. Oral/escrito. In: Enciclopedia Einaudi, volume 11. Lisboa: Imprensa Nacional, 1987.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"BARTHES,",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,2003. Disponivel em http//ssrn.com/abstract=415043,RPG,jogo eletronico,corpo,Star Wars,,,,,,"CASTONOVA, Edward Hedonic pricing model of avatar attributes in a syntetic world.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Midia, acesso e mercado da experiencia. In: Contracampo: dossie 40 anos de understanding media. Revista do PPGCOM da Universidade Federal Fluminense. Niteroi: Instituto de Artes e Comunicacao Social, 2004.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"FONTENELLE, Isleide Arruda.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"O design da narrativa como simulacao imersiva. Trabalho apresentado ao GT 04 - Criacao e poeticas digitais. XIV Encontro Anual da COMPOS. Niteroi: Universidade Federal Fluminense, 2005.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"GOMES, Renata Correa Lima Ferreira.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Preface to Plato. The History of the Greek mind. Belknap Press of Harvard University Press, Cambridge, MA: 1963.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"HAVELOCK, Eric.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Castulos & BAUR, Timo. Vivendo uma vida virtual: Dinamica social do gaming em linha. 2004. Disponivel em: http://www.gamestudies.org/0401/kolo/",RPG,jogo eletronico,corpo,Star Wars,,,,,,"KOLO,",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Hamlet no Holodeck: o futuro da narrativa no ciberespaco. Sao Paulo: Itau Cultural: Unesp, 2003.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"MURRAY, Janet.",,,,,,
1590,UFF,,,,,,,,,,,Luiz Adolfo de Andrade,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_525.pdf,A corporalidade do RPG inscrita no design do jogo eletrônico,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"O Jogo da Vida. Folha de Sao Paulo: Mais, 2004.",RPG,jogo eletronico,corpo,Star Wars,,,,,,"VIANNA, Hermano.",,,,,,
1591,USP,,,,,,,,,,,Silvia Laurentiz,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_522.pdf,A subjetividade em rede,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Deleuze and Guattari, New York:Routledge, 1989.",Individual,Sujeito,Interface,,,,,,,"BOGUE, Ronald.",,,,,,
1591,USP,,,,,,,,,,,Silvia Laurentiz,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_522.pdf,A subjetividade em rede,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Gilles e Guattari, Felix. O Anti-Edipo - capitalismo e esquizofrenia 1, Lisboa:Assirio & Alvim , (1 ed. 1972) 2004.",Individual,Sujeito,Interface,,,,,,,"DELEUZE,",,,,,,
1591,USP,,,,,,,,,,,Silvia Laurentiz,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_522.pdf,A subjetividade em rede,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"The electronic edition of The collected Papers of Charles Sanders Peirce. Utah:Folio Corporation (Vol. I-VI edited by Charles Hartshorne e Paul Weiss; vol. VII-VIII edited by Artur W. Burks), Harvard University Press, 1994.",Individual,Sujeito,Interface,,,,,,,"PEIRCE, Charles Sanders.",,,,,,
1591,USP,,,,,,,,,,,Silvia Laurentiz,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_522.pdf,A subjetividade em rede,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"""Maquinas semioticas"", in Galaxia - Revista Transdisciplinar de Comunicacao, Semiotica, Cultura, Sao Paulo: educ, Sao Paulo, p.51-73, 2001.",Individual,Sujeito,Interface,,,,,,,"NOTH, Winfried.",,,,,,
1591,USP,,,,,,,,,,,Silvia Laurentiz,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_522.pdf,A subjetividade em rede,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"""Sujeito, Subjetividade e Identidade no Ciberespaco"" - in Leao, Lucia (org.). Derivas:cartografias do ciberespaco, Sao Paulo:Annablume, Sao Paulo, pg 45-54, 2004.",Individual,Sujeito,Interface,,,,,,,"SANTAELLA, Lucia.",,,,,,
1591,USP,,,,,,,,,,,Silvia Laurentiz,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_522.pdf,A subjetividade em rede,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Organs without Bodies - Deleuze and Consequences, New York:Routledge, 2004.",Individual,Sujeito,Interface,,,,,,,"ZIZEK, Slavoj (2004).",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Envisioning cyberspace: Designing 3D electronic spaces. NY: McGraw- Hill, 1999",Videogame,Artemidia,Narrativa interativa,,,,,,,"ANDERS, Peter.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"""Roteiros em ambientes virtuais interativos"" in Cadernos da Pos-Graduacao, Campinas, v. 3, n. 1, p. 93-110, 1999",Videogame,Artemidia,Narrativa interativa,,,,,,,"ASSIS, Jesus de Paula.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"2001, filming the future. Aurum Press, 1994",Videogame,Artemidia,Narrativa interativa,,,,,,,"BIZONY, Piers.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"A aventura do livro, do leitor ao navegador. Sao Paulo: Editora Unesp, 1998",Videogame,Artemidia,Narrativa interativa,,,,,,,"CHARTIER, Roger.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,A Tecnologia na Arte: da Fotografia a Realidade Virtual. Porto Alegre: Editora,Videogame,Artemidia,Narrativa interativa,,,,,,,"COUCHOT, Edmond.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,2003.,Videogame,Artemidia,Narrativa interativa,,,,,,,"UFRGS,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Edmond e HILLAIRE, Norbert. l'Art Numerique: comment la technologie vent au monde de l'art. Paris: Editions Flamarion, 2003.",Videogame,Artemidia,Narrativa interativa,,,,,,,"COUCHOT,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"""Drama orientado a objetos"" in Cadernos da Pos-Graduacao, Campinas, v. 4, n. 1, p. 166-168, 2000",Videogame,Artemidia,Narrativa interativa,,,,,,,"CUZZIOL, Marcos.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Jeffrey Shaw, a user's manual. Karlshure: Edition ZKM, 1997.",Videogame,Artemidia,Narrativa interativa,,,,,,,"DUGUET, Anne Mariel.",et al.,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Stanley Kubrick - a filmografia completa.Munique: Taschen, 2003 GAMEBRASILIS. Catalogo de jogos eletronicos brasileiros. Sao Paulo: Senac/SP, 2003.",Videogame,Artemidia,Narrativa interativa,,,,,,,"DUNCAN, PAUL.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Neuromancer, Berkley: Berkley Publications Group, 1984.",Videogame,Artemidia,Narrativa interativa,,,,,,,"GIBSON, William.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Information design. Cambridge:The MIT Press, 1999.",Videogame,Artemidia,Narrativa interativa,,,,,,,"JACOBSON, Robert.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Arthur e WEINSTEIN, Michael. Data trash: the theory of the virtual class. N.Y: St. Martin's Press, 1994.",Videogame,Artemidia,Narrativa interativa,,,,,,,"KROKER,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Brenda (editor). The art of human-computer interface design. NY: Addison-Wesley, 1990.",Videogame,Artemidia,Narrativa interativa,,,,,,,"LAUREL,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Album et Inventaire. Paris: Centre Georges Pompidou, 1985.",Videogame,Artemidia,Narrativa interativa,,,,,,,LES IMMATERIAUX.,,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"As tecnologias da inteligencia. Sao Paulo: Editora 34, 1993.",Videogame,Artemidia,Narrativa interativa,,,,,,,"LEVY, Pierre.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"De la programmation consideree comme un des beaux-arts. Paris: Editions de la Decouverte, 1992. 15o Encontro Anual da COMPOS - Associacao Nacional dos Programas de Pos-Graduacao em Comunicacao. UNESP-Bauru, 6 a 9 de junho de 2006",Videogame,Artemidia,Narrativa interativa,,,,,,,"LEVY, Pierre.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Arlindo (org.). Made in Brasil: Tres decadas do video brasileiro. Sao Paulo: Itau Cultural, 2003.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MACHADO,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Maeda & Media. New York: Thames & Hudson, 2000.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MAEDA, John.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Design by numbers. Cambridge:The MIT Press, 1999.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MAEDA, John.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"The language of new media. Cambridge:MIT Press, 2001.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MANOVICH, Lev.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Maria Beatriz (coord.). Arte e tecnologia na cultura contemporanea. Brasilia: Duplografica Editora: UnB, 2002.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MEDEIROS,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Mary Anne (editor). Immersed in technology, art and virtual environments. Cambridge:The MIT Press, 1996.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MOSAER,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Hamlet on the Holodeck: The future of narrative in cyberspace. New York, The Free Press, 1997.",Videogame,Artemidia,Narrativa interativa,,,,,,,"MURRAY, Janet H.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"The design of everyday things. NY: Doubleday, 1990.",Videogame,Artemidia,Narrativa interativa,,,,,,,"NORMAN, Donald.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"What is a good game? Utrecht: Universidade de Utrecht, 2004 (www.gamemaker.nl).",Videogame,Artemidia,Narrativa interativa,,,,,,,"OVERMARS, Mark.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Andre (organizador). Tramas da rede. Porto Alegre: Editora Sulina, 2004.",Videogame,Artemidia,Narrativa interativa,,,,,,,"PARENTE,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Julio e TAVARES, Monica. Processos criativos com meios eletronicos: poeticas digitais. Sao Paulo: Hucitec, 1998.",Videogame,Artemidia,Narrativa interativa,,,,,,,"PLAZA,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Art of the electronic age. London:Thames and Hudson, 1993.",Videogame,Artemidia,Narrativa interativa,,,,,,,"POPPER, Frank.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Morfologia do conto maravilhoso. Sao Paulo: Forense-Universitaria, 1984.",Videogame,Artemidia,Narrativa interativa,,,,,,,"PROPP, V.I.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Arte telematica: dos intercambios pontuais aos ambientes virtuais multiusuario. Sao Paulo: Itau Cultural, 2003.",Videogame,Artemidia,Narrativa interativa,,,,,,,"PRADO, Gilbertto.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Gilbertto e ASSIS, Jesus de Paula. ""Imateriais 99 e Desertesejo: dois experimentos brasileiros recentes em ambientes virtuais multiusuario"" in Geraes, Fafich, UFMG, no 53, pp. 74-81, 2002.",Videogame,Artemidia,Narrativa interativa,,,,,,,"PRADO,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Andrew e MORRIS, Dave. Game Architecture and Design. Scottsdale:The Coriolis Group, 2000.",Videogame,Artemidia,Narrativa interativa,,,,,,,"ROLLINGS,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"""Operatividade paradisiaca"" in Anais da Associacao Nacional dos Pesquisadores em Artes Plasticas, volume 1, p. 35-42, 1999.",Videogame,Artemidia,Narrativa interativa,,,,,,,"SCHULTZ, Margarita.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Knowing and Acting. NY: Macmillan Publishing co., 1976.",Videogame,Artemidia,Narrativa interativa,,,,,,,"TOULMIN, Stephen.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Visual display of quantitative information. Chesire: Graphics Press, 1983.",Videogame,Artemidia,Narrativa interativa,,,,,,,"TUFTE, Edward.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Envisioning information. Chesire: Graphics Press, 1990.",Videogame,Artemidia,Narrativa interativa,,,,,,,"TUFTE, Edward.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Visual explanations. Chesire: Graphics Press, 1997.",Videogame,Artemidia,Narrativa interativa,,,,,,,"TUFTE, Edward.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Arte:espaco_tempo_imagem. Brasilia: Editora UnB, 2004.",Videogame,Artemidia,Narrativa interativa,,,,,,,"VENTURELLI, Suzete.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Visual revelations. NY: Springer, 1997.",Videogame,Artemidia,Narrativa interativa,,,,,,,"WAINER, Howard.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Peter (editor). Information graphics. NY: Trefoil Publications, 1989.",Videogame,Artemidia,Narrativa interativa,,,,,,,"WILDBUR,",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"The Animator's Survival Kit. NY: Faber & Faber, 2002.",Videogame,Artemidia,Narrativa interativa,,,,,,,"WILLIAMS, Richard.",,,,,,
1592,USP,,,,,,,,,,,Gilbertto Prado,,,,,,,,,,,2006,http://www.compos.org.br/data/biblioteca_523.pdf,Apontamentos para o game `Cozinheiro das almas` ,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Saul (editor). Information architects. Chesire: Graphis Press, 1996.",Videogame,Artemidia,Narrativa interativa,,,,,,,"WURMAN,",,,,,,
1593,USP,,,UNICAMP,USP,USP,,,,,,Monica Tavares,,,Vera Bonnemasou,Luisa Paraguai,Tomas Sniker,,,,,,2006,http://www.compos.org.br/data/biblioteca_526.pdf,Arte e design: uma convergência,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Metamorfoses do real: arte, imaginario e conhecimento estetico. Porto: Afrontamento, 1995.",arte,design,comunicacao,,,,,,,"BARBOSA, P.",,,,,,
1593,USP,,,UNICAMP,USP,USP,,,,,,Monica Tavares,,,Vera Bonnemasou,Luisa Paraguai,Tomas Sniker,,,,,,2006,http://www.compos.org.br/data/biblioteca_526.pdf,Arte e design: uma convergência,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Conveners report of CHI '97 Workshop on Wearable Computers, Personal Communication to attendees. 1997. Disponivel em http://www.bham.ac.uk/ManMechEng/IEG/w1.html. Acesso em julho. 2002.",arte,design,comunicacao,,,,,,,"BASS, L.",,,,,,
1593,USP,,,UNICAMP,USP,USP,,,,,,Monica Tavares,,,Vera Bonnemasou,Luisa Paraguai,Tomas Sniker,,,,,,2006,http://www.compos.org.br/data/biblioteca_526.pdf,Arte e design: uma convergência,,COMUNICAÇÃO E POÉTICAS DIGITAIS,BAURU/SP,"Windows and mirrors: interaction design, digital art, and the myth of transparency. Cambridge, MA: The MIT Press, 2003.",arte,design,comunicacao,,,,,,,"BOLTER, J. D.","GROMALA, D.",,,,,
